,index,Status,Inversions,Speed /mph,Height /ft,Drop /ft,Length /ft,G-Force
1000,4102,1,2.0,65.3,151.0,114.6054131054131,492.0,5.0
1001,4121,0,3.0050420168067227,45.51390243902439,41.0,9.0,1452.0,
1002,4145,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1003,4151,1,3.0050420168067227,28.0,45.9,114.6054131054131,1213.9,
1004,4163,1,5.0,49.7,109.3,114.6054131054131,2260.5,
1005,4164,1,10.0,44.7,98.4,114.6054131054131,2788.7,
1006,4171,1,3.0050420168067227,20.5,18.1,114.6054131054131,492.2,
1007,4174,1,3.0050420168067227,51.3,97.5,91.4,3113.0,
1008,4175,1,1.0,45.51390243902439,213.0,114.6054131054131,3179.0,
1009,4178,1,2.0,45.51390243902439,151.6,114.6054131054131,590.6,
1010,4182,0,5.0,50.0,115.0,114.6054131054131,3340.0,4.3
1011,4189,1,3.0050420168067227,11.2,20.0,114.6054131054131,393.7,
1012,4197,1,3.0050420168067227,45.51390243902439,14.0,114.6054131054131,190.0,
1013,4210,1,5.0,49.7,109.3,114.6054131054131,2510.0,
1014,4213,1,3.0050420168067227,45.51390243902439,13.0,114.6054131054131,262.5,
1015,4222,1,3.0050420168067227,45.51390243902439,5.8,114.6054131054131,75.5,
1016,4227,1,1.0,60.0,136.0,140.0,4746.0,
1017,4240,1,3.0050420168067227,70.0,185.0,114.6054131054131,630.0,
1018,4246,0,1.0,53.0,137.8,114.6054131054131,722.0,
1019,4248,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1020,4252,0,1.0,45.51390243902439,90.0,85.0,2300.0,3.4
1021,4274,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
1022,4276,1,4.0,49.7,108.3,95.2,2624.7,
1023,4282,0,3.0,49.7,98.4,114.6054131054131,2952.8,
1024,4288,0,1.0,47.8,80.4,114.6054131054131,1942.3,
1025,4293,1,3.0050420168067227,47.2,68.9,114.6054131054131,2329.4,
1026,4298,1,1.0,62.0,150.0,114.6054131054131,863.0,
1027,4299,0,1.0,45.0,56.0,47.0,635.0,4.0
1028,4303,1,4.0,49.7,108.3,95.2,2624.7,
1029,4337,1,3.0050420168067227,52.0,98.0,114.6054131054131,4044.0,
1030,4339,1,4.0,54.9,117.8,111.8,2202.8,4.7
1031,4342,1,3.0050420168067227,45.51390243902439,52.5,114.6054131054131,1574.8,3.0
1032,4343,1,3.0050420168067227,24.9,31.2,114.6054131054131,623.3,
1033,4347,1,3.0050420168067227,28.0,19.7,114.6054131054131,866.2,
1034,4357,1,3.0050420168067227,53.0,88.0,114.6054131054131,3415.0,
1035,4360,1,3.0050420168067227,55.0,87.93446200150488,99.0,3957.0,
1036,4369,1,3.0050420168067227,100.0,377.3,328.1,1235.0,4.5
1037,4372,1,3.0050420168067227,59.0,111.6,164.1,2001.7804232804233,6.3
1038,4374,1,3.0050420168067227,24.9,37.8,114.6054131054131,836.6,
1039,4383,1,5.0,49.7,109.3,114.6054131054131,2260.5,
1040,4389,0,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
1041,4397,1,3.0050420168067227,45.0,55.0,114.6054131054131,2100.0,
1042,4407,1,5.0,50.0,108.0,81.2,2562.0,4.6
1043,4408,1,6.0,70.0,168.0,114.6054131054131,4025.0,
1044,4409,1,3.0,52.0,100.0,114.6054131054131,1246.0,
1045,4410,1,3.0,75.0,223.0,214.0,3415.0,
1046,4416,0,3.0050420168067227,50.0,90.0,80.0,2600.0,
1047,4420,1,3.0050420168067227,45.51390243902439,5.8,114.6054131054131,75.5,
1048,4422,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1049,4423,1,3.0050420168067227,77.0,208.0,221.0,5400.0,
1050,4427,1,4.0,50.0,42.6,104.0,2349.0,3.5
1051,4435,0,3.0050420168067227,80.3,205.3,197.6,1313.3,5.0
1052,4461,0,3.0050420168067227,57.2,87.93446200150488,118.0,3772.0,
1053,4511,1,3.0050420168067227,28.5,42.7,114.6054131054131,1099.1,
1054,4516,1,2.0,25.7,50.0,114.6054131054131,1282.8,3.3
1055,4527,1,2.0,45.51390243902439,70.0,114.6054131054131,1250.0,
1056,4531,1,3.0050420168067227,45.51390243902439,13.0,114.6054131054131,262.5,
1057,4545,1,2.0,70.0,164.0,114.6054131054131,2200.0,
1058,4617,1,3.0050420168067227,34.2,64.3,114.6054131054131,1295.9,
1059,4619,0,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
1060,4622,1,3.0050420168067227,66.0,127.0,147.0,4650.0,
1061,4625,0,2.0,40.0,75.0,68.0,2400.0,
1062,4634,1,3.0050420168067227,51.0,96.0,92.0,3236.0,
1063,4635,0,3.0050420168067227,65.0,95.0,151.0,4000.0,
1064,4640,1,3.0050420168067227,28.0,36.1,114.6054131054131,1066.3,
1065,4653,1,3.0050420168067227,3.7,8.2,114.6054131054131,85.3,
1066,4666,1,2.0,25.7,50.0,114.6054131054131,1282.8,3.3
1067,4680,1,3.0050420168067227,18.6,29.5,114.6054131054131,574.2,
1068,4686,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1069,4711,1,4.0,46.6,105.0,114.6054131054131,2585.3,
1070,4714,1,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
1071,4728,0,3.0,50.0,131.3,114.6054131054131,1013.8,5.0
1072,4734,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1073,4736,1,3.0050420168067227,28.5,42.7,114.6054131054131,1099.1,
1074,4737,1,3.0050420168067227,31.1,62.3,114.6054131054131,1597.8,3.0
1075,4745,1,3.0050420168067227,75.0,205.0,205.0,5600.0,3.5
1076,4751,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1077,4754,1,2.0,71.0,205.0,114.6054131054131,3108.0,4.0
1078,4761,1,4.0,49.7,108.3,95.2,2624.7,
1079,4782,1,3.0,45.0,72.0,114.6054131054131,1050.0,
1080,4784,0,2.0,37.3,64.0,114.6054131054131,1148.3,
1081,4787,1,3.0050420168067227,32.0,40.0,114.6054131054131,1365.0,2.5
1082,4796,1,3.0050420168067227,52.8,108.3,114.6054131054131,3372.7,
1083,4805,1,3.0050420168067227,29.2,69.9,114.6054131054131,1640.4,
1084,4806,1,3.0050420168067227,29.8,52.5,114.6054131054131,2578.8,
1085,4811,1,1.0,31.7,87.93446200150488,114.6054131054131,1049.8,
1086,4839,0,3.0050420168067227,45.51390243902439,60.0,45.0,2400.0,
1087,4844,1,4.0,54.9,117.8,111.8,2202.8,4.7
1088,4855,0,3.0,65.6,191.6,177.0,1204.0,4.5
1089,4857,0,3.0,65.6,191.6,177.0,1204.0,4.5
1090,4858,1,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
1091,4869,1,5.0,50.0,100.0,114.6054131054131,2700.0,
1092,4900,0,3.0050420168067227,49.7,105.0,114.6054131054131,3395.7,
1093,4911,1,3.0050420168067227,49.7,92.0,114.6054131054131,3215.3,4.0
1094,4912,0,3.0050420168067227,45.51390243902439,32.8,114.6054131054131,1148.3,
1095,4917,1,3.0050420168067227,21.7,27.9,114.6054131054131,679.2,
1096,4919,1,2.0,60.0,130.0,114.2,3240.0,3.5
1097,4935,1,3.0050420168067227,37.0,32.0,41.0,2500.0,
1098,4939,1,4.0,60.0,140.0,114.6054131054131,3035.0,
1099,4943,1,3.0050420168067227,46.6,95.2,114.6054131054131,1049.8,
1100,4946,1,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
1101,4954,0,3.0050420168067227,35.0,38.0,114.6054131054131,900.0,
1102,4967,1,5.0,62.0,167.0,141.0,2924.0,4.8
1103,4976,0,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1104,4980,1,3.0050420168067227,111.8,367.3,114.6054131054131,2887.2,
1105,4983,1,1.0,63.4,196.8,161.7,2690.3,
1106,4985,1,2.0,65.3,151.6,114.6054131054131,492.2,5.0
1107,4987,0,3.0050420168067227,50.5,94.6,85.0,3291.0,
1108,4990,1,3.0050420168067227,40.4,42.7,114.6054131054131,1312.3,
1109,4994,1,3.0050420168067227,50.0,72.0,62.0,2640.0,
1110,5032,1,3.0050420168067227,68.4,164.0,159.1,4409.4,
1111,5052,1,3.0050420168067227,37.3,42.7,114.6054131054131,1194.2,
1112,5057,1,3.0050420168067227,38.0,44.0,114.6054131054131,1300.0,
1113,5063,0,8.0,49.7,121.4,114.6054131054131,2624.7,
1114,5073,1,3.0,71.5,183.8,160.8,4150.3,4.0
1115,5081,1,7.0,60.0,143.0,135.0,3978.0,3.8
1116,5100,1,3.0050420168067227,28.6,36.1,114.6054131054131,921.9,
1117,5102,1,3.0050420168067227,19.3,44.3,114.6054131054131,1656.8,
1118,5106,1,1.0,43.5,87.93446200150488,114.6054131054131,2070.2,
1119,5108,1,3.0050420168067227,36.1,60.7,114.6054131054131,2282.2,
1120,5114,0,3.0050420168067227,15.5,11.5,114.6054131054131,196.8,
1121,5122,1,7.0,68.0,167.0,150.0,4124.0,
1122,5130,1,3.0050420168067227,12.3,17.8,114.6054131054131,656.2,
1123,5132,1,3.0,43.5,72.2,114.6054131054131,1184.4,4.5
1124,5144,0,3.0050420168067227,28.0,49.3,114.6054131054131,1213.9,
1125,5162,1,3.0050420168067227,37.3,80.4,114.6054131054131,1804.5,
1126,5196,0,3.0050420168067227,48.0,100.0,80.0,2800.0,
1127,5204,1,3.0050420168067227,20.0,35.0,114.6054131054131,1400.0,
1128,5254,1,4.0,41.0,95.0,65.0,2100.0,
1129,5267,1,3.0050420168067227,22.4,26.3,114.6054131054131,1181.1,
1130,5287,1,3.0050420168067227,95.0,318.3,306.8,8133.2,
1131,5288,1,3.0050420168067227,80.0,230.0,215.0,5282.0,
1132,5306,1,3.0050420168067227,31.1,52.5,114.6054131054131,1279.5,
1133,5314,1,3.0050420168067227,21.3,19.7,114.6054131054131,442.9,
1134,5318,1,5.0,50.0,105.0,114.6054131054131,2693.0,4.0
1135,5322,1,1.0,88.2,252.6,269.0,4757.2,4.8
1136,5370,1,3.0050420168067227,52.8,101.7,98.4,2477.0,
1137,5400,1,1.0,57.0,137.8,114.6054131054131,863.0,
1138,5407,1,1.0,57.0,137.8,114.6054131054131,863.0,
1139,5408,1,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
1140,5418,1,3.0050420168067227,28.0,45.9,114.6054131054131,1213.9,
1141,5430,1,3.0050420168067227,24.9,32.8,32.2,984.3,
1142,5453,1,4.0,62.1,147.6,114.6054131054131,2001.7804232804233,
1143,5461,1,3.0050420168067227,8.9,5.6,114.6054131054131,2001.7804232804233,
1144,5476,1,3.0050420168067227,37.3,65.6,114.6054131054131,2624.7,4.5
1145,5477,1,1.0,70.0,179.0,171.0,3266.0,
1146,5479,1,3.0050420168067227,34.2,65.6,114.6054131054131,1312.3,2.5
1147,5483,0,3.0,44.0,96.8,92.0,1421.0,
1148,5489,1,3.0050420168067227,26.7,36.1,114.6054131054131,1017.1,2.5
1149,5496,1,3.0,43.5,68.9,114.6054131054131,1230.3,3.9
1150,5499,1,3.0050420168067227,47.0,91.2,114.6054131054131,269.0,
1151,5513,1,1.0,45.51390243902439,33.0,114.6054131054131,656.2,
1152,5530,1,3.0050420168067227,65.0,150.0,150.0,3700.0,3.5
1153,5541,1,5.0,49.7,109.3,114.6054131054131,2260.5,
1154,5559,1,3.0,59.0,131.3,114.6054131054131,2979.0,
1155,5564,1,1.0,31.1,37.7,114.6054131054131,2001.7804232804233,
1156,5584,0,1.0,45.51390243902439,64.3,114.6054131054131,344.4,
1157,5586,1,5.0,49.7,109.3,114.6054131054131,2510.0,
1158,5601,1,3.0,63.0,163.0,128.0,2682.0,3.7
1159,5604,1,3.0050420168067227,31.0,48.0,27.0,1351.0,
1160,5614,1,3.0050420168067227,12.4,14.8,114.6054131054131,524.9,
1161,5625,0,1.0,45.51390243902439,36.1,114.6054131054131,1197.5,
1162,5664,1,3.0050420168067227,45.51390243902439,14.0,114.6054131054131,190.0,
1163,5671,1,3.0050420168067227,29.1,42.7,114.6054131054131,1377.9,2.5
1164,5682,0,1.0,70.0,224.0,114.6054131054131,1365.0,3.5
1165,5693,1,3.0050420168067227,60.9,131.3,114.6054131054131,5457.7,
1166,5706,1,3.0050420168067227,46.6,72.4,72.4,2585.0,
1167,5717,0,3.0,43.5,87.93446200150488,114.6054131054131,1902.9,
1168,5721,1,2.0,67.0,203.0,144.0,4777.0,
1169,5727,0,3.0,40.0,79.0,114.6054131054131,1936.0,3.5
1170,5733,1,1.0,55.0,148.0,114.6054131054131,800.0,
1171,5736,0,1.0,49.7,124.7,114.6054131054131,869.4,
1172,5737,0,3.0,44.7,98.4,114.6054131054131,1804.5,
1173,5741,0,3.0050420168067227,40.4,45.9,114.6054131054131,3280.8,
1174,5747,1,4.0,46.6,105.0,114.6054131054131,2585.3,
1175,5759,1,3.0050420168067227,40.4,62.3,114.6054131054131,1633.8,
1176,5776,0,3.0050420168067227,78.4,218.0,214.0,7032.0,4.5
1177,5787,1,3.0050420168067227,22.4,26.3,114.6054131054131,1181.1,
1178,5797,1,3.0,47.0,116.5,114.6054131054131,935.0,5.2
1179,5823,1,1.0,40.3,31.5,114.6054131054131,990.8,3.5
1180,5850,1,3.0050420168067227,18.6,27.9,114.6054131054131,487.2,
1181,5854,1,6.0,57.0,137.0,119.0,3790.0,
1182,5858,1,3.0050420168067227,45.51390243902439,56.0,114.6054131054131,1640.0,
1183,5882,0,3.0050420168067227,28.0,37.8,24.8,1377.9,
1184,5899,0,1.0,49.7,124.7,114.6054131054131,869.4,
1185,5944,1,3.0050420168067227,40.0,44.4,114.6054131054131,2200.0,
1186,5945,0,3.0050420168067227,52.0,81.0,114.6054131054131,2876.0,
1187,5955,0,3.0050420168067227,56.0,120.4,114.6054131054131,4376.7,2.8
1188,5959,1,3.0050420168067227,52.8,101.7,98.4,2477.0,
1189,5963,1,3.0050420168067227,34.2,52.5,114.6054131054131,1302.5,3.3
1190,5969,0,3.0,65.6,191.6,177.0,1204.0,4.5
1191,5975,1,3.0050420168067227,45.51390243902439,24.6,114.6054131054131,689.0,
1192,5987,1,3.0,78.3,249.3,114.6054131054131,3782.8,
1193,5991,0,1.0,50.0,90.0,114.6054131054131,2037.0,
1194,5997,1,2.0,51.0,106.0,100.0,2798.0,
1195,6002,1,5.0,44.7,101.7,114.6054131054131,2582.0,5.0
1196,6011,1,1.0,62.0,150.0,114.6054131054131,863.0,
1197,6060,1,4.0,49.7,124.0,114.6054131054131,2001.7804232804233,
1198,6066,1,4.0,50.0,128.0,144.0,2700.0,
1199,6079,1,3.0050420168067227,57.0,80.0,118.0,2900.0,
1200,6083,0,1.0,57.0,137.8,114.6054131054131,863.0,
1201,6099,0,3.0050420168067227,28.5,42.7,114.6054131054131,1099.1,
1202,6100,1,4.0,46.6,105.0,114.6054131054131,2585.3,
1203,6125,1,4.0,60.0,78.8,114.6054131054131,2705.0,4.5
1204,6142,0,1.0,45.0,56.0,47.0,635.0,4.0
1205,6143,1,3.0050420168067227,43.5,72.2,114.6054131054131,1542.0,
1206,6144,0,3.0050420168067227,50.0,95.0,114.6054131054131,2001.7804232804233,3.0
1207,6150,1,3.0050420168067227,16.2,10.8,114.6054131054131,197.5,
1208,6157,0,3.0050420168067227,22.4,24.0,114.6054131054131,721.0,
1209,6205,1,3.0050420168067227,85.0,235.0,255.0,4500.0,
1210,6235,1,2.0,37.3,82.0,114.6054131054131,1509.2,
1211,6243,1,3.0050420168067227,60.0,125.3,118.0,3935.0,
1212,6252,1,3.0050420168067227,40.7,59.1,114.6054131054131,2696.8,2.5
1213,6273,1,3.0050420168067227,19.9,19.7,114.6054131054131,652.9,
